Time;Race_id;Driver;DriverNumber;LapNumber;Stint;IsPersonalBest;Compound;TyreLife;FreshTyre;Team;LapStartTime;Position;Deleted;IsAccurate;LapTimeSec;Sector1TimeSec;Sector2TimeSec;Sector3TimeSec;GapToLeader;V_max
0 days 01:23:13.188000;2026065;ALB;23;21,0;1,0;False;MEDIUM;21,0;True;Williams;0 days 01:21:54.074000;10,0;False;True;79,114;20,943;36,965;21,206;49,90099999999984;276,0
0 days 01:24:32.738000;2026065;ALB;23;22,0;1,0;False;MEDIUM;22,0;True;Williams;0 days 01:23:13.188000;10,0;False;True;79,55;20,795;37,623;21,132;52,36499999999978;271,0
0 days 01:25:51.858000;2026065;ALB;23;23,0;1,0;False;MEDIUM;23,0;True;Williams;0 days 01:24:32.738000;10,0;False;True;79,12;20,807;37,235;21,078;55,54600000000028;274,0
0 days 01:27:10.989000;2026065;ALB;23;24,0;1,0;False;MEDIUM;24,0;True;Williams;0 days 01:25:51.858000;10,0;False;True;79,131;20,856;37,194;21,081;58,12800000000061;271,0
0 days 01:28:30.122000;2026065;ALB;23;25,0;1,0;False;MEDIUM;25,0;True;Williams;0 days 01:27:10.989000;10,0;False;True;79,133;20,872;37,249;21,012;60,589999999999236;272,0
0 days 01:29:49.441000;2026065;ALB;23;26,0;1,0;False;MEDIUM;26,0;True;Williams;0 days 01:28:30.122000;10,0;False;True;79,319;20,82;37,442;21,057;62,835000000000036;271,0
0 days 01:31:08.416000;2026065;ALB;23;27,0;1,0;False;MEDIUM;27,0;True;Williams;0 days 01:29:49.441000;10,0;False;True;78,975;20,975;37,014;20,986;65,1899999999996;275,0
0 days 01:32:27.413000;2026065;ALB;23;28,0;1,0;False;MEDIUM;28,0;True;Williams;0 days 01:31:08.416000;10,0;False;True;78,997;20,78;37,196;21,021;66,875;274,0
0 days 01:33:46.532000;2026065;ALB;23;29,0;1,0;False;MEDIUM;29,0;True;Williams;0 days 01:32:27.413000;10,0;False;True;79,119;20,814;37,217;21,088;69,22799999999916;273,0
0 days 01:35:05.584000;2026065;ALB;23;30,0;1,0;False;MEDIUM;30,0;True;Williams;0 days 01:33:46.532000;10,0;False;True;79,052;20,663;37,33;21,059;71,39000000000033;271,0
0 days 01:36:25.315000;2026065;ALB;23;31,0;1,0;False;MEDIUM;31,0;True;Williams;0 days 01:35:05.584000;10,0;False;True;79,731;20,817;37,293;21,621;73,60400000000027;271,0
0 days 01:37:46.164000;2026065;ALB;23;32,0;1,0;False;MEDIUM;32,0;True;Williams;0 days 01:36:25.315000;10,0;False;True;80,849;21,656;37,596;21,597;76,71799999999985;270,0
0 days 01:39:05.672000;2026065;ALB;23;33,0;1,0;False;MEDIUM;33,0;True;Williams;0 days 01:37:46.164000;10,0;False;True;79,508;21,119;37,205;21,184;80,77899999999954;273,0
0 days 01:40:25.347000;2026065;ALB;23;34,0;1,0;False;MEDIUM;34,0;True;Williams;0 days 01:39:05.672000;10,0;False;True;79,675;21,015;37,422;21,238;83,42499999999927;272,0
0 days 01:41:44.969000;2026065;ALB;23;35,0;1,0;False;MEDIUM;35,0;True;Williams;0 days 01:40:25.347000;10,0;False;True;79,622;21,047;37,495;21,08;85,89899999999943;272,0
0 days 01:43:04.295000;2026065;ALB;23;36,0;1,0;False;MEDIUM;36,0;True;Williams;0 days 01:41:44.969000;10,0;False;True;79,326;20,847;37,403;21,076;89,32999999999993;270,0
0 days 01:44:23.731000;2026065;ALB;23;37,0;1,0;False;MEDIUM;37,0;True;Williams;0 days 01:43:04.295000;10,0;False;True;79,436;20,827;37,43;21,179;92,30000000000018;271,0
0 days 01:45:43.622000;2026065;ALB;23;38,0;1,0;False;MEDIUM;38,0;True;Williams;0 days 01:44:23.731000;10,0;False;True;79,891;20,89;37,749;21,252;78,14099999999962;269,0
0 days 01:47:06.394000;2026065;ALB;23;39,0;1,0;False;MEDIUM;39,0;True;Williams;0 days 01:45:43.622000;10,0;False;True;82,772;23,332;38,074;21,366;75,81800000000021;270,0
0 days 01:48:26.125000;2026065;ALB;23;40,0;1,0;False;MEDIUM;40,0;True;Williams;0 days 01:47:06.394000;10,0;False;True;79,731;21,001;37,546;21,184;81,78400000000056;270,0
0 days 01:49:45.549000;2026065;ALB;23;41,0;1,0;False;MEDIUM;41,0;True;Williams;0 days 01:48:26.125000;10,0;False;True;79,424;20,786;37,45;21,188;84,75799999999981;264,0
0 days 01:51:05.400000;2026065;ALB;23;42,0;1,0;False;MEDIUM;42,0;True;Williams;0 days 01:49:45.549000;10,0;False;True;79,851;21,005;37,605;21,241;88,11599999999999;266,0
0 days 01:52:44.400000;2026065;ALB;23;43,0;1,0;False;MEDIUM;43,0;True;Williams;0 days 01:51:05.400000;10,0;False;False;99,0;20,964;37,755;40,281;91,625;267,0
0 days 01:54:06.743000;2026065;ALB;23;44,0;2,0;False;SOFT;1,0;True;Williams;0 days 01:52:44.400000;10,0;False;False;82,343;24,04;37,227;21,076;113,55400000000009;270,0
0 days 01:55:30.125000;2026065;ALB;23;45,0;2,0;False;SOFT;2,0;True;Williams;0 days 01:54:06.743000;10,0;False;True;83,382;20,709;40,402;22,271;120,1810000000005;270,0
0 days 01:56:52.346000;2026065;ALB;23;46,0;2,0;False;SOFT;3,0;True;Williams;0 days 01:55:30.125000;10,0;True;True;82,221;21,35;38,849;22,022;126,46000000000004;268,0
0 days 01:58:15.249000;2026065;ALB;23;47,0;2,0;False;SOFT;4,0;True;Williams;0 days 01:56:52.346000;11,0;False;True;82,903;21,631;38,379;22,893;131,70499999999993;270,0
0 days 01:59:35.158000;2026065;ALB;23;48,0;2,0;False;SOFT;5,0;True;Williams;0 days 01:58:15.249000;11,0;False;True;79,909;21,594;37,346;20,969;139,03600000000006;272,0
0 days 02:00:54.731000;2026065;ALB;23;49,0;2,0;False;SOFT;6,0;True;Williams;0 days 01:59:35.158000;11,0;False;True;79,573;20,672;37,66;21,241;142,69800000000032;267,0
0 days 02:02:14.958000;2026065;ALB;23;50,0;2,0;False;SOFT;7,0;True;Williams;0 days 02:00:54.731000;11,0;False;True;80,227;20,857;37,607;21,763;146,14399999999932;272,0
0 days 02:03:36.636000;2026065;ALB;23;51,0;2,0;False;SOFT;8,0;True;Williams;0 days 02:02:14.958000;11,0;False;True;81,678;21,642;38,719;21,317;149,51299999999992;270,0
0 days 02:04:56.405000;2026065;ALB;23;52,0;2,0;False;SOFT;9,0;True;Williams;0 days 02:03:36.636000;11,0;False;True;79,769;21,097;37,323;21,349;155,25400000000081;272,0
0 days 02:06:18.976000;2026065;ALB;23;53,0;2,0;False;SOFT;10,0;True;Williams;0 days 02:04:56.405000;11,0;False;True;82,571;22,191;39,217;21,163;158,80499999999938;269,0
0 days 02:07:37.133000;2026065;ALB;23;54,0;2,0;True;SOFT;11,0;True;Williams;0 days 02:06:18.976000;11,0;False;True;78,157;20,595;36,714;20,848;164,6389999999992;274,0
0 days 02:08:56.033000;2026065;ALB;23;55,0;2,0;False;SOFT;12,0;True;Williams;0 days 02:07:37.133000;11,0;False;True;78,9;20,75;37,207;20,943;166,90700000000015;273,0
0 days 02:10:13.979000;2026065;ALB;23;56,0;2,0;True;SOFT;13,0;True;Williams;0 days 02:08:56.033000;10,0;False;True;77,946;20,447;36,599;20,9;170,817;283,0
0 days 02:11:32.170000;2026065;ALB;23;57,0;2,0;False;SOFT;14,0;True;Williams;0 days 02:10:13.979000;10,0;False;True;78,191;20,478;36,889;20,824;173,46100000000024;273,0
0 days 02:13:09.777000;2026065;ALB;23;58,0;2,0;False;SOFT;15,0;True;Williams;0 days 02:11:32.170000;10,0;False;False;97,607;20,486;45,727;31,394;176,51400000000012;265,0
0 days 02:14:59.487000;2026065;ALB;23;59,0;2,0;False;SOFT;16,0;True;Williams;0 days 02:13:09.777000;10,0;False;False;109,71;22,857;49,687;37,166;198,3090000000002;231,0
0 days 02:16:51.122000;2026065;ALB;23;60,0;3,0;False;SOFT;17,0;False;Williams;0 days 02:14:59.487000;10,0;False;False;111,635;26,655;53,33;31,65;231,96200000000044;226,0
0 days 02:18:50.688000;2026065;ALB;23;61,0;3,0;False;SOFT;18,0;False;Williams;0 days 02:16:51.122000;10,0;False;False;119,566;34,146;50,802;34,618;261,1249999999991;200,0
0 days 02:20:21.937000;2026065;ALB;23;62,0;3,0;False;SOFT;19,0;False;Williams;0 days 02:18:50.688000;10,0;False;False;91,249;28,437;40,411;22,401;243,9459999999999;248,0
0 days 02:21:45.282000;2026065;ALB;23;63,0;3,0;False;SOFT;20,0;False;Williams;0 days 02:20:21.937000;10,0;False;False;83,345;22,22;39,112;22,013;214,83400000000074;257,0
0 days 02:23:06.270000;2026065;ALB;23;64,0;3,0;False;SOFT;21,0;False;Williams;0 days 02:21:45.282000;10,0;False;False;80,988;21,977;37,668;21,343;177,76699999999983;270,0
0 days 02:25:00.083000;2026065;ALB;23;65,0;3,0;False;SOFT;22,0;False;Williams;0 days 02:23:06.270000;9,0;False;False;113,813;21,231;51,356;41,226;125,91700000000128;263,0
0 days 02:26:47.348000;2026065;ALB;23;66,0;4,0;False;SOFT;23,0;False;Williams;0 days 02:25:00.083000;9,0;False;False;107,265;27,9;50,836;28,529;120,50700000000143;239,0
0 days 03:02:16.640000;2026065;ALB;23;67,0;4,0;False;SOFT;24,0;False;Williams;0 days 02:26:47.348000;9,0;False;False;0,0;25,469;54,151;0,0;116,59000000000015;234,0
0 days 03:04:41.730000;2026065;ALB;23;68,0;5,0;False;SOFT;7,0;False;Williams;0 days 03:02:16.640000;9,0;False;False;145,09;26,728;40,533;77,829;2140,3999999999996;243,0
0 days 03:06:14.563000;2026065;ALB;23;69,0;6,0;False;SOFT;7,0;False;Williams;0 days 03:04:41.730000;9,0;False;False;92,833;27,161;38,672;27,0;22,670000000000073;272,0
0 days 03:08:52.608000;2026065;ALB;23;70,0;6,0;False;SOFT;8,0;False;Williams;0 days 03:06:14.563000;9,0;False;False;0,0;27,471;51,439;79,126;12,030000000000655;251,0
0 days 03:10:22.412000;2026065;ALB;23;71,0;6,0;False;SOFT;9,0;False;Williams;0 days 03:08:52.608000;9,0;False;True;89,804;26,242;41,881;21,681;2,808000000000902;268,0
0 days 03:11:43.763000;2026065;ALB;23;72,0;6,0;False;SOFT;10,0;False;Williams;0 days 03:10:22.412000;9,0;False;True;81,351;21,168;38,76;21,423;12,34100000000035;273,0
0 days 03:13:01.921000;2026065;ALB;23;73,0;6,0;False;SOFT;11,0;False;Williams;0 days 03:11:43.763000;8,0;False;True;78,158;21,16;36,428;20,57;17,954999999999927;275,0
0 days 03:14:18.697000;2026065;ALB;23;74,0;6,0;True;SOFT;12,0;False;Williams;0 days 03:13:01.921000;8,0;False;True;76,776;20,309;36,099;20,368;21,528000000000247;275,0
0 days 03:15:35.173000;2026065;ALB;23;75,0;6,0;True;SOFT;13,0;False;Williams;0 days 03:14:18.697000;8,0;False;True;76,476;20,241;35,876;20,359;24,34599999999955;276,0
0 days 03:16:51.777000;2026065;ALB;23;76,0;6,0;False;SOFT;14,0;False;Williams;0 days 03:15:35.173000;8,0;False;True;76,604;20,333;35,974;20,297;26,814000000000306;276,0
0 days 03:18:08.183000;2026065;ALB;23;77,0;6,0;True;SOFT;15,0;False;Williams;0 days 03:16:51.777000;8,0;False;True;76,406;20,331;35,795;20,28;29,936999999999898;269,0
0 days 03:19:24.576000;2026065;ALB;23;78,0;6,0;True;SOFT;16,0;False;Williams;0 days 03:18:08.183000;8,0;False;True;76,393;20,308;35,859;20,226;32,6150000000016;277,0
0 days 00:56:53.616000;2026065;HUL;27;1,0;1,0;False;MEDIUM;1,0;True;Audi;0 days 00:55:19.645000;12,0;False;False;93,75;0,0;40,462;22,068;0,0;271,0
0 days 00:58:14.839000;2026065;HUL;27;2,0;1,0;True;MEDIUM;2,0;True;Audi;0 days 00:56:53.616000;12,0;False;True;81,223;21,809;37,947;21,467;11,224999999999909;282,0
0 days 00:59:35.374000;2026065;HUL;27;3,0;1,0;True;MEDIUM;3,0;True;Audi;0 days 00:58:14.839000;12,0;False;True;80,535;21,364;37,737;21,434;14,795000000000073;278,0
0 days 01:00:55.390000;2026065;HUL;27;4,0;1,0;True;MEDIUM;4,0;True;Audi;0 days 00:59:35.374000;12,0;False;True;80,016;21,105;37,677;21,234;18,333999999999833;283,0
0 days 01:02:15.569000;2026065;HUL;27;5,0;1,0;False;MEDIUM;5,0;True;Audi;0 days 01:00:55.390000;12,0;False;True;80,179;21,137;37,483;21,559;21,30199999999968;281,0
0 days 01:03:35.278000;2026065;HUL;27;6,0;1,0;True;MEDIUM;6,0;True;Audi;0 days 01:02:15.569000;12,0;False;True;79,709;21,004;37,302;21,403;24,820000000000164;284,0
0 days 01:04:54.460000;2026065;HUL;27;7,0;1,0;True;MEDIUM;7,0;True;Audi;0 days 01:03:35.278000;12,0;False;True;79,182;20,921;37,094;21,167;27,805999999999585;285,0
0 days 01:06:14.241000;2026065;HUL;27;8,0;1,0;False;MEDIUM;8,0;True;Audi;0 days 01:04:54.460000;12,0;False;True;79,781;21,45;37,158;21,173;30,938000000000102;285,0
0 days 01:07:33.614000;2026065;HUL;27;9,0;1,0;False;MEDIUM;9,0;True;Audi;0 days 01:06:14.241000;12,0;False;True;79,373;20,833;36,881;21,659;34,434999999999945;281,0
0 days 01:08:53.364000;2026065;HUL;27;10,0;1,0;False;MEDIUM;10,0;True;Audi;0 days 01:07:33.614000;12,0;False;True;79,75;21,28;37,307;21,163;37,51000000000022;283,0
0 days 01:10:12.078000;2026065;HUL;27;11,0;1,0;True;MEDIUM;11,0;True;Audi;0 days 01:08:53.364000;12,0;False;True;78,714;20,851;37,033;20,83;40,192999999999756;272,0
0 days 01:11:46.757000;2026065;HUL;27;12,0;1,0;False;MEDIUM;12,0;True;Audi;0 days 01:10:12.078000;14,0;False;False;94,679;20,317;36,387;37,975;40,6840000000002;275,0
0 days 01:13:07.106000;2026065;HUL;27;13,0;2,0;False;HARD;1,0;True;Audi;0 days 01:11:46.757000;14,0;False;False;80,349;23,274;36,605;20,47;57,93299999999999;274,0
0 days 01:14:23.604000;2026065;HUL;27;14,0;2,0;True;HARD;2,0;True;Audi;0 days 01:13:07.106000;14,0;False;True;76,498;20,131;36,055;20,312;60,96900000000005;275,0
0 days 01:15:39.936000;2026065;HUL;27;15,0;2,0;True;HARD;3,0;True;Audi;0 days 01:14:23.604000;14,0;False;True;76,332;20,158;35,917;20,257;60,24499999999989;275,0
0 days 01:16:56.305000;2026065;HUL;27;16,0;2,0;False;HARD;4,0;True;Audi;0 days 01:15:39.936000;14,0;False;True;76,369;20,078;35,898;20,393;59,384000000000015;275,0
0 days 01:18:13.038000;2026065;HUL;27;17,0;2,0;False;HARD;5,0;True;Audi;0 days 01:16:56.305000;14,0;False;True;76,733;20,093;36,143;20,497;58,51299999999992;275,0
0 days 01:19:30.205000;2026065;HUL;27;18,0;2,0;False;HARD;6,0;True;Audi;0 days 01:18:13.038000;14,0;False;True;77,167;20,298;36,394;20,475;58,19599999999991;276,0
0 days 01:20:47.029000;2026065;HUL;27;19,0;2,0;False;HARD;7,0;True;Audi;0 days 01:19:30.205000;14,0;False;True;76,824;20,128;36,308;20,388;58,560999999999694;277,0
0 days 01:22:05.082000;2026065;HUL;27;20,0;2,0;False;HARD;8,0;True;Audi;0 days 01:20:47.029000;14,0;False;True;78,053;20,561;36,778;20,714;59,324000000000524;274,0
0 days 01:23:23.125000;2026065;HUL;27;21,0;2,0;False;HARD;9,0;True;Audi;0 days 01:22:05.082000;14,0;False;True;78,043;20,261;36,726;21,056;60,90900000000056;275,0
0 days 01:24:41.249000;2026065;HUL;27;22,0;2,0;False;HARD;10,0;True;Audi;0 days 01:23:23.125000;14,0;False;True;78,124;20,61;36,706;20,808;62,30199999999968;275,0
0 days 01:25:59.648000;2026065;HUL;27;23,0;2,0;False;HARD;11,0;True;Audi;0 days 01:24:41.249000;14,0;False;True;78,399;20,507;36,861;21,031;64,05699999999979;276,0
0 days 01:27:18.474000;2026065;HUL;27;24,0;2,0;False;HARD;12,0;True;Audi;0 days 01:25:59.648000;14,0;False;True;78,826;20,521;37,076;21,229;65,91800000000057;276,0
0 days 01:28:37.664000;2026065;HUL;27;25,0;2,0;False;HARD;13,0;True;Audi;0 days 01:27:18.474000;14,0;False;True;79,19;20,649;37,18;21,361;68,07499999999982;277,0
0 days 01:29:56.207000;2026065;HUL;27;26,0;2,0;False;HARD;14,0;True;Audi;0 days 01:28:37.664000;14,0;False;True;78,543;20,631;36,99;20,922;70,3769999999995;275,0
0 days 01:31:15.463000;2026065;HUL;27;27,0;2,0;False;HARD;15,0;True;Audi;0 days 01:29:56.207000;14,0;False;True;79,256;20,775;37,228;21,253;71,95600000000013;286,0
0 days 01:32:35.252000;2026065;HUL;27;28,0;2,0;False;HARD;16,0;True;Audi;0 days 01:31:15.463000;14,0;False;True;79,789;20,633;37,112;22,044;73,92199999999957;286,0
0 days 01:33:55.122000;2026065;HUL;27;29,0;2,0;False;HARD;17,0;True;Audi;0 days 01:32:35.252000;14,0;True;True;79,87;21,547;37,188;21,135;77,06700000000001;285,0
0 days 01:35:13.896000;2026065;HUL;27;30,0;2,0;False;HARD;18,0;True;Audi;0 days 01:33:55.122000;14,0;False;True;78,774;20,526;37,156;21,092;79,98000000000047;287,0
0 days 01:36:34.936000;2026065;HUL;27;31,0;2,0;False;HARD;19,0;True;Audi;0 days 01:35:13.896000;14,0;False;True;81,04;20,744;38,418;21,878;81,91600000000017;278,0
0 days 01:37:54.275000;2026065;HUL;27;32,0;2,0;False;HARD;20,0;True;Audi;0 days 01:36:34.936000;14,0;False;True;79,339;20,916;37,203;21,22;86,33899999999994;274,0
0 days 01:39:13.281000;2026065;HUL;27;33,0;2,0;False;HARD;21,0;True;Audi;0 days 01:37:54.275000;14,0;False;True;79,006;20,582;37,132;21,292;88,88999999999942;276,0
0 days 01:40:33.576000;2026065;HUL;27;34,0;2,0;False;HARD;22,0;True;Audi;0 days 01:39:13.281000;14,0;False;True;80,295;20,731;37,615;21,949;91,03399999999965;274,0
0 days 01:41:55.160000;2026065;HUL;27;35,0;2,0;False;HARD;23,0;True;Audi;0 days 01:40:33.576000;13,0;False;True;81,584;21,161;38,549;21,874;94,1279999999997;282,0
0 days 01:43:16.096000;2026065;HUL;27;36,0;2,0;False;HARD;24,0;True;Audi;0 days 01:41:55.160000;13,0;False;True;80,936;20,904;38,082;21,95;99,52099999999973;286,0
0 days 01:44:37.260000;2026065;HUL;27;37,0;2,0;False;HARD;25,0;True;Audi;0 days 01:43:16.096000;13,0;False;True;81,164;21,252;38,105;21,807;104,10099999999966;286,0
0 days 01:45:59.962000;2026065;HUL;27;38,0;2,0;False;HARD;26,0;True;Audi;0 days 01:44:37.260000;13,0;False;True;82,702;21,39;38,406;22,906;91,67000000000007;285,0
0 days 01:47:21.923000;2026065;HUL;27;39,0;2,0;False;HARD;27,0;True;Audi;0 days 01:45:59.962000;13,0;False;True;81,961;21,404;38,541;22,016;92,15800000000036;285,0
0 days 01:48:44.355000;2026065;HUL;27;40,0;2,0;False;HARD;28,0;True;Audi;0 days 01:47:21.923000;13,0;False;True;82,432;21,133;38,525;22,774;97,3130000000001;283,0
0 days 01:50:06.257000;2026065;HUL;27;41,0;2,0;False;HARD;29,0;True;Audi;0 days 01:48:44.355000;13,0;False;True;81,902;21,791;38,074;22,037;102,98799999999937;285,0
0 days 01:51:28.178000;2026065;HUL;27;42,0;2,0;False;HARD;30,0;True;Audi;0 days 01:50:06.257000;13,0;False;True;81,921;21,502;38,671;21,748;108,82399999999961;286,0
0 days 01:52:49.670000;2026065;HUL;27;43,0;2,0;False;HARD;31,0;True;Audi;0 days 01:51:28.178000;13,0;False;True;81,492;21,71;38,241;21,541;114,40300000000025;283,0
0 days 01:54:09.696000;2026065;HUL;27;44,0;2,0;False;HARD;32,0;True;Audi;0 days 01:52:49.670000;13,0;False;True;80,026;21,048;37,774;21,204;118,82400000000052;285,0
0 days 01:55:30.871000;2026065;HUL;27;45,0;2,0;False;HARD;33,0;True;Audi;0 days 01:54:09.696000;12,0;False;True;81,175;20,898;38,027;22,25;123,13400000000001;286,0
0 days 01:56:53.112000;2026065;HUL;27;46,0;2,0;False;HARD;34,0;True;Audi;0 days 01:55:30.871000;12,0;False;True;82,241;21,335;38,843;22,063;127,20600000000013;285,0
0 days 01:58:15.394000;2026065;HUL;27;47,0;2,0;False;HARD;35,0;True;Audi;0 days 01:56:53.112000;12,0;False;True;82,282;21,765;38,468;22,049;132,47100000000046;285,0
0 days 01:59:35.719000;2026065;HUL;27;48,0;2,0;False;HARD;36,0;True;Audi;0 days 01:58:15.394000;12,0;False;True;80,325;21,912;37,367;21,046;139,1810000000005;285,0
0 days 02:00:55.327000;2026065;HUL;27;49,0;2,0;False;HARD;37,0;True;Audi;0 days 01:59:35.719000;12,0;False;True;79,608;20,645;37,432;21,531;143,25900000000001;285,0
0 days 02:02:15.879000;2026065;HUL;27;50,0;2,0;False;HARD;38,0;True;Audi;0 days 02:00:55.327000;12,0;False;True;80,552;20,721;37,57;22,261;146,73999999999978;286,0
0 days 02:03:37.258000;2026065;HUL;27;51,0;2,0;False;HARD;39,0;True;Audi;0 days 02:02:15.879000;12,0;False;True;81,379;21,902;38,217;21,26;150,4340000000002;285,0
0 days 02:04:56.657000;2026065;HUL;27;52,0;2,0;False;HARD;40,0;True;Audi;0 days 02:03:37.258000;12,0;False;True;79,399;21,004;37,179;21,216;155,8760000000002;285,0
0 days 02:06:19.658000;2026065;HUL;27;53,0;2,0;False;HARD;41,0;True;Audi;0 days 02:04:56.657000;12,0;False;True;83,001;22,41;39,135;21,456;159,0569999999998;276,0
0 days 02:07:37.727000;2026065;HUL;27;54,0;2,0;False;HARD;42,0;True;Audi;0 days 02:06:19.658000;12,0;False;True;78,069;20,516;36,687;20,866;165,3209999999999;286,0
0 days 02:08:56.606000;2026065;HUL;27;55,0;2,0;False;HARD;43,0;True;Audi;0 days 02:07:37.727000;12,0;False;True;78,879;20,554;37,272;21,053;167,5010000000002;286,0
0 days 02:10:15.565000;2026065;HUL;27;56,0;2,0;False;HARD;44,0;True;Audi;0 days 02:08:56.606000;12,0;False;True;78,959;20,433;37,133;21,393;171,38999999999942;288,0
0 days 02:11:34.689000;2026065;HUL;27;57,0;2,0;False;HARD;45,0;True;Audi;0 days 02:10:15.565000;12,0;False;True;79,124;20,636;36,798;21,69;175,04699999999957;287,0
0 days 02:13:24.183000;2026065;HUL;27;58,0;2,0;False;HARD;46,0;True;Audi;0 days 02:11:34.689000;12,0;False;False;109,494;22,71;48,847;37,937;179,03300000000036;267,0
0 days 02:15:18.185000;2026065;HUL;27;59,0;3,0;False;HARD;47,0;False;Audi;0 days 02:13:24.183000;13,0;False;False;114,002;26,628;49,81;37,564;212,71500000000015;243,0
0 days 02:16:53.799000;2026065;HUL;27;60,0;4,0;False;HARD;48,0;False;Audi;0 days 02:15:18.185000;13,0;False;False;95,614;25,644;39,685;30,285;250,66000000000076;270,0
0 days 02:18:52.845000;2026065;HUL;27;61,0;4,0;False;HARD;49,0;False;Audi;0 days 02:16:53.799000;13,0;False;False;119,046;34,424;50,968;33,654;263,8020000000006;240,0
0 days 02:20:24.608000;2026065;HUL;27;62,0;4,0;False;HARD;50,0;False;Audi;0 days 02:18:52.845000;13,0;False;False;91,763;29,333;39,911;22,519;246,10299999999916;266,0
0 days 02:21:48.649000;2026065;HUL;27;63,0;4,0;False;HARD;51,0;False;Audi;0 days 02:20:24.608000;13,0;False;False;84,041;22,077;39,254;22,71;217,50500000000102;273,0
0 days 02:23:10.826000;2026065;HUL;27;64,0;4,0;False;HARD;52,0;False;Audi;0 days 02:21:48.649000;13,0;False;False;82,177;22,016;38,146;22,015;181,13400000000001;275,0
0 days 02:25:04.166000;2026065;HUL;27;65,0;4,0;False;HARD;53,0;False;Audi;0 days 02:23:10.826000;12,0;False;False;113,34;24,758;48,678;39,904;130,47299999999996;265,0
0 days 02:26:52.292000;2026065;HUL;27;66,0;5,0;False;HARD;54,0;False;Audi;0 days 02:25:04.166000;12,0;False;False;108,126;30,291;48,429;29,406;124,59000000000015;236,0
0 days 03:02:24.073000;2026065;HUL;27;67,0;5,0;False;HARD;55,0;False;Audi;0 days 02:26:52.292000;12,0;False;False;0,0;23,626;55,285;0,0;121,53399999999965;257,0
0 days 03:04:49.924000;2026065;HUL;27;68,0;6,0;False;SOFT;1,0;True;Audi;0 days 03:02:24.073000;12,0;False;False;145,851;27,252;40,295;78,304;2147,8330000000005;267,0
0 days 03:06:19.898000;2026065;HUL;27;69,0;7,0;False;SOFT;2,0;False;Audi;0 days 03:04:49.924000;12,0;False;False;89,974;26,972;38,836;24,166;30,864000000001397;275,0
0 days 03:08:53.359000;2026065;HUL;27;70,0;7,0;False;SOFT;3,0;False;Audi;0 days 03:06:19.898000;13,0;False;False;0,0;25,722;51,254;76,512;17,36499999999978;268,0
0 days 03:10:22.551000;2026065;HUL;27;71,0;7,0;False;SOFT;4,0;False;Audi;0 days 03:08:53.359000;10,0;False;True;89,192;26,341;41,338;21,513;3,559000000001106;272,0
0 days 03:11:42.305000;2026065;HUL;27;72,0;7,0;False;SOFT;5,0;False;Audi;0 days 03:10:22.551000;8,0;True;True;79,754;21,377;36,954;21,423;12,479999999999563;288,0
0 days 03:13:02.380000;2026065;HUL;27;73,0;7,0;False;SOFT;6,0;False;Audi;0 days 03:11:42.305000;9,0;False;True;80,075;22,603;36,98;20,492;16,49699999999939;289,0
0 days 03:14:19.128000;2026065;HUL;27;74,0;7,0;False;SOFT;7,0;False;Audi;0 days 03:13:02.380000;9,0;False;True;76,748;20,359;36,059;20,33;21,98699999999917;290,0
0 days 03:15:35.481000;2026065;HUL;27;75,0;7,0;False;SOFT;8,0;False;Audi;0 days 03:14:19.128000;9,0;False;True;76,353;20,243;35,793;20,317;24,777000000000044;289,0
0 days 03:16:52.215000;2026065;HUL;27;76,0;7,0;False;SOFT;9,0;False;Audi;0 days 03:15:35.481000;9,0;False;True;76,734;20,449;35,885;20,4;27,12199999999939;289,0
0 days 03:18:08.705000;2026065;HUL;27;77,0;7,0;False;SOFT;10,0;False;Audi;0 days 03:16:52.215000;9,0;False;True;76,49;20,251;35,985;20,254;30,375;291,0
0 days 03:19:25.216000;2026065;HUL;27;78,0;7,0;False;SOFT;11,0;False;Audi;0 days 03:18:08.705000;9,0;False;True;76,511;20,119;36,168;20,224;33,137000000000626;288,0
0 days 00:56:42.391000;2026065;VER;3;1,0;1,0;False;MEDIUM;1,0;True;Red Bull Racing;0 days 00:55:19.645000;0,0;False;False;0,0;0,0;0,0;0,0;0,0;0,0
0 days 00:56:51.184000;2026065;LAW;30;1,0;1,0;False;MEDIUM;1,0;True;Racing Bulls;0 days 00:55:19.645000;9,0;False;False;91,318;0,0;39,584;21,586;0,0;272,0
0 days 00:58:11.853000;2026065;LAW;30;2,0;1,0;True;MEDIUM;2,0;True;Racing Bulls;0 days 00:56:51.184000;9,0;False;True;80,669;21,714;37,771;21,184;8,79300000000012;276,0
0 days 00:59:32.247000;2026065;LAW;30;3,0;1,0;True;MEDIUM;3,0;True;Racing Bulls;0 days 00:58:11.853000;9,0;False;True;80,394;21,624;37,615;21,155;11,809000000000196;272,0
0 days 01:00:51.930000;2026065;LAW;30;4,0;1,0;True;MEDIUM;4,0;True;Racing Bulls;0 days 00:59:32.247000;9,0;False;True;79,683;21,237;37,294;21,152;15,20699999999988;280,0
0 days 01:02:11.237000;2026065;LAW;30;5,0;1,0;True;MEDIUM;5,0;True;Racing Bulls;0 days 01:00:51.930000;9,0;False;True;79,307;21,067;37,156;21,084;17,841999999999643;272,0
